FID,ID,DateTime,Latitude,Longitude,site,penguin_id,track_id,GEOM
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3084,3084,2016-01-24T20:07:00,-43.0002,147.3545,Boronia_Beach,bor_8,bor_8d,POINT (147.354538 -43.000156)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3085,3085,2016-01-24T20:19:00,-42.9997,147.3506,Boronia_Beach,bor_8,bor_8d,POINT (147.350555 -42.99966)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3086,3086,2016-01-24T20:21:00,-42.9994,147.3501,Boronia_Beach,bor_8,bor_8d,POINT (147.350128 -42.999371)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3087,3087,2016-01-24T20:22:00,-42.9997,147.3502,Boronia_Beach,bor_8,bor_8d,POINT (147.350189 -42.99971)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3088,3088,2016-01-24T20:26:00,-42.9995,147.3497,Boronia_Beach,bor_8,bor_8d,POINT (147.349701 -42.999546)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3089,3089,2016-01-24T20:32:00,-42.9983,147.3463,Boronia_Beach,bor_8,bor_8d,POINT (147.346329 -42.998272)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3090,3090,2016-01-24T20:36:00,-42.9974,147.345,Boronia_Beach,bor_8,bor_8d,POINT (147.344955 -42.997379)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3091,3091,2016-01-24T20:37:00,-42.997,147.3445,Boronia_Beach,bor_8,bor_8d,POINT (147.344513 -42.997032)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3092,3092,2016-01-24T20:46:00,-42.9951,147.3399,Boronia_Beach,bor_8,bor_8d,POINT (147.33992 -42.995087)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3093,3093,2016-01-24T20:47:00,-42.9942,147.3397,Boronia_Beach,bor_8,bor_8d,POINT (147.339691 -42.994232)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3094,3094,2016-01-24T20:49:00,-42.9939,147.3401,Boronia_Beach,bor_8,bor_8d,POINT (147.340057 -42.993946)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3095,3095,2016-01-24T20:50:00,-42.9937,147.3401,Boronia_Beach,bor_8,bor_8d,POINT (147.340149 -42.993732)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3096,3096,2016-01-24T20:52:00,-42.9934,147.3401,Boronia_Beach,bor_8,bor_8d,POINT (147.340134 -42.993362)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3097,3097,2016-01-24T20:54:00,-42.9929,147.3398,Boronia_Beach,bor_8,bor_8d,POINT (147.339752 -42.992924)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3098,3098,2016-01-24T20:57:00,-42.992,147.3386,Boronia_Beach,bor_8,bor_8d,POINT (147.338593 -42.991993)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3099,3099,2016-01-24T20:59:00,-42.9916,147.338,Boronia_Beach,bor_8,bor_8d,POINT (147.337982 -42.991566)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3100,3100,2016-01-24T21:02:00,-42.9913,147.3369,Boronia_Beach,bor_8,bor_8d,POINT (147.336929 -42.991329)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3101,3101,2016-01-24T21:03:00,-42.9914,147.3373,Boronia_Beach,bor_8,bor_8d,POINT (147.337311 -42.991428)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3102,3102,2016-01-24T21:05:00,-42.9912,147.3372,Boronia_Beach,bor_8,bor_8d,POINT (147.337158 -42.99123)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3103,3103,2016-01-24T21:07:00,-42.9911,147.337,Boronia_Beach,bor_8,bor_8d,POINT (147.336975 -42.991051)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3104,3104,2016-01-24T21:08:00,-42.9911,147.3368,Boronia_Beach,bor_8,bor_8d,POINT (147.336823 -42.991093)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3105,3105,2016-01-24T21:10:00,-42.9908,147.3365,Boronia_Beach,bor_8,bor_8d,POINT (147.336548 -42.99078)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3106,3106,2016-01-24T21:11:00,-42.9907,147.3364,Boronia_Beach,bor_8,bor_8d,POINT (147.33638 -42.990662)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3107,3107,2016-01-24T21:13:00,-42.9904,147.3361,Boronia_Beach,bor_8,bor_8d,POINT (147.336121 -42.990425)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3108,3108,2016-01-24T21:15:00,-42.9903,147.3359,Boronia_Beach,bor_8,bor_8d,POINT (147.335861 -42.990295)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3109,3109,2016-01-24T21:16:00,-42.9904,147.336,Boronia_Beach,bor_8,bor_8d,POINT (147.335953 -42.990376)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3110,3110,2016-01-24T21:18:00,-42.9906,147.3361,Boronia_Beach,bor_8,bor_8d,POINT (147.336105 -42.990643)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3111,3111,2016-01-24T21:19:00,-42.9908,147.336,Boronia_Beach,bor_8,bor_8d,POINT (147.335953 -42.990776)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3112,3112,2016-01-24T21:21:00,-42.9909,147.3358,Boronia_Beach,bor_8,bor_8d,POINT (147.3358 -42.990936)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3113,3113,2016-01-24T21:23:00,-42.9909,147.3355,Boronia_Beach,bor_8,bor_8d,POINT (147.33548 -42.99094)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3114,3114,2016-01-24T21:25:00,-42.991,147.3352,Boronia_Beach,bor_8,bor_8d,POINT (147.33519 -42.990963)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3115,3115,2016-01-24T21:27:00,-42.9909,147.3349,Boronia_Beach,bor_8,bor_8d,POINT (147.334885 -42.990894)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3116,3116,2016-01-24T21:28:00,-42.9909,147.3346,Boronia_Beach,bor_8,bor_8d,POINT (147.33461 -42.990864)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3117,3117,2016-01-24T21:30:00,-42.9909,147.3344,Boronia_Beach,bor_8,bor_8d,POINT (147.334351 -42.990864)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3118,3118,2016-01-24T21:32:00,-42.9909,147.3341,Boronia_Beach,bor_8,bor_8d,POINT (147.334061 -42.990902)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3119,3119,2016-01-24T21:34:00,-42.9911,147.3337,Boronia_Beach,bor_8,bor_8d,POINT (147.333694 -42.991108)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3120,3120,2016-01-24T21:36:00,-42.9912,147.3333,Boronia_Beach,bor_8,bor_8d,POINT (147.333298 -42.99118)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3121,3121,2016-01-24T21:38:00,-42.9913,147.3329,Boronia_Beach,bor_8,bor_8d,POINT (147.332932 -42.991257)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3122,3122,2016-01-24T21:39:00,-42.9913,147.3325,Boronia_Beach,bor_8,bor_8d,POINT (147.33255 -42.991257)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3123,3123,2016-01-24T21:41:00,-42.9911,147.3323,Boronia_Beach,bor_8,bor_8d,POINT (147.332321 -42.991127)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3124,3124,2016-01-24T21:43:00,-42.9909,147.332,Boronia_Beach,bor_8,bor_8d,POINT (147.332047 -42.990925)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3125,3125,2016-01-24T21:45:00,-42.9908,147.3318,Boronia_Beach,bor_8,bor_8d,POINT (147.331802 -42.990772)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3126,3126,2016-01-24T21:47:00,-42.9907,147.3315,Boronia_Beach,bor_8,bor_8d,POINT (147.331512 -42.990658)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3127,3127,2016-01-24T21:49:00,-42.9905,147.3312,Boronia_Beach,bor_8,bor_8d,POINT (147.331238 -42.990486)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3128,3128,2016-01-24T21:51:00,-42.9906,147.3308,Boronia_Beach,bor_8,bor_8d,POINT (147.33078 -42.990551)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3129,3129,2016-01-24T21:55:00,-42.9898,147.3296,Boronia_Beach,bor_8,bor_8d,POINT (147.329559 -42.98978)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3130,3130,2016-01-04T03:13:00,-43.2703,147.3491,Bruny_Island,bru_1,bru_1a,POINT (147.349121 -43.270302)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3131,3131,2016-01-04T03:15:00,-43.2709,147.3497,Bruny_Island,bru_1,bru_1a,POINT (147.349731 -43.270889)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3132,3132,2016-01-04T03:17:00,-43.2728,147.3506,Bruny_Island,bru_1,bru_1a,POINT (147.350555 -43.272785)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3133,3133,2016-01-04T03:20:00,-43.271,147.3524,Bruny_Island,bru_1,bru_1a,POINT (147.352386 -43.270981)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3134,3134,2016-01-04T03:23:00,-43.2778,147.3536,Bruny_Island,bru_1,bru_1a,POINT (147.353607 -43.277763)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3135,3135,2016-01-04T03:25:00,-43.2792,147.3542,Bruny_Island,bru_1,bru_1a,POINT (147.354156 -43.279228)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3136,3136,2016-01-04T03:30:00,-43.2834,147.3559,Bruny_Island,bru_1,bru_1a,POINT (147.355896 -43.283405)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3137,3137,2016-01-04T03:31:00,-43.2841,147.3562,Bruny_Island,bru_1,bru_1a,POINT (147.356232 -43.284111)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3138,3138,2016-01-04T03:33:00,-43.2858,147.3568,Bruny_Island,bru_1,bru_1a,POINT (147.356766 -43.285751)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3139,3139,2016-01-04T03:39:00,-43.2885,147.359,Bruny_Island,bru_1,bru_1a,POINT (147.359009 -43.288475)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3140,3140,2016-01-04T03:43:00,-43.2919,147.3601,Bruny_Island,bru_1,bru_1a,POINT (147.360077 -43.291885)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3141,3141,2016-01-04T03:44:00,-43.2925,147.3609,Bruny_Island,bru_1,bru_1a,POINT (147.360931 -43.292522)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3142,3142,2016-01-04T03:46:00,-43.2938,147.3616,Bruny_Island,bru_1,bru_1a,POINT (147.361588 -43.293755)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3143,3143,2016-01-04T03:51:00,-43.2968,147.3637,Bruny_Island,bru_1,bru_1a,POINT (147.363708 -43.296841)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3144,3144,2016-01-04T03:56:00,-43.298,147.3646,Bruny_Island,bru_1,bru_1a,POINT (147.364609 -43.298042)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3145,3145,2016-01-04T03:57:00,-43.2985,147.3651,Bruny_Island,bru_1,bru_1a,POINT (147.365082 -43.298531)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3146,3146,2016-01-04T03:59:00,-43.2989,147.3655,Bruny_Island,bru_1,bru_1a,POINT (147.365479 -43.298901)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3147,3147,2016-01-04T04:00:00,-43.2992,147.3658,Bruny_Island,bru_1,bru_1a,POINT (147.365799 -43.299232)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3148,3148,2016-01-04T04:02:00,-43.2994,147.3662,Bruny_Island,bru_1,bru_1a,POINT (147.366196 -43.299419)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3149,3149,2016-01-04T04:03:00,-43.2997,147.3665,Bruny_Island,bru_1,bru_1a,POINT (147.366516 -43.299671)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3150,3150,2016-01-04T04:05:00,-43.2999,147.3668,Bruny_Island,bru_1,bru_1a,POINT (147.366806 -43.299915)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3151,3151,2016-01-04T04:06:00,-43.3001,147.3671,Bruny_Island,bru_1,bru_1a,POINT (147.367065 -43.300087)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3152,3152,2016-01-04T04:08:00,-43.3003,147.3672,Bruny_Island,bru_1,bru_1a,POINT (147.367203 -43.30032)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3153,3153,2016-01-04T04:10:00,-43.3006,147.3674,Bruny_Island,bru_1,bru_1a,POINT (147.367386 -43.300564)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3154,3154,2016-01-04T04:11:00,-43.3008,147.3676,Bruny_Island,bru_1,bru_1a,POINT (147.367615 -43.300777)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3155,3155,2016-01-04T04:13:00,-43.301,147.3678,Bruny_Island,bru_1,bru_1a,POINT (147.367767 -43.30098)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3156,3156,2016-01-04T04:14:00,-43.3012,147.3679,Bruny_Island,bru_1,bru_1a,POINT (147.367874 -43.301174)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3157,3157,2016-01-04T04:16:00,-43.3014,147.3681,Bruny_Island,bru_1,bru_1a,POINT (147.368088 -43.301361)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3158,3158,2016-01-04T04:17:00,-43.3016,147.3683,Bruny_Island,bru_1,bru_1a,POINT (147.368347 -43.301632)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3159,3159,2016-01-04T04:19:00,-43.3019,147.3685,Bruny_Island,bru_1,bru_1a,POINT (147.368546 -43.301895)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3160,3160,2016-01-04T04:20:00,-43.3022,147.3688,Bruny_Island,bru_1,bru_1a,POINT (147.368759 -43.302158)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3161,3161,2016-01-04T04:22:00,-43.3024,147.3689,Bruny_Island,bru_1,bru_1a,POINT (147.368942 -43.302414)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3162,3162,2016-01-04T04:23:00,-43.3027,147.3691,Bruny_Island,bru_1,bru_1a,POINT (147.369141 -43.30267)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3163,3163,2016-01-04T04:25:00,-43.3029,147.3693,Bruny_Island,bru_1,bru_1a,POINT (147.369293 -43.302898)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3164,3164,2016-01-04T04:27:00,-43.3033,147.3697,Bruny_Island,bru_1,bru_1a,POINT (147.369705 -43.303326)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3165,3165,2016-01-04T04:30:00,-43.3058,147.3703,Bruny_Island,bru_1,bru_1a,POINT (147.370285 -43.305828)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3166,3166,2016-01-04T04:31:00,-43.307,147.3702,Bruny_Island,bru_1,bru_1a,POINT (147.370224 -43.306957)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3167,3167,2016-01-04T04:33:00,-43.3079,147.371,Bruny_Island,bru_1,bru_1a,POINT (147.371017 -43.30788)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3168,3168,2016-01-04T04:36:00,-43.31,147.3711,Bruny_Island,bru_1,bru_1a,POINT (147.37114 -43.309967)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3169,3169,2016-01-04T04:38:00,-43.3113,147.3721,Bruny_Island,bru_1,bru_1a,POINT (147.372116 -43.311253)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3170,3170,2016-01-04T04:41:00,-43.314,147.3724,Bruny_Island,bru_1,bru_1a,POINT (147.372406 -43.314037)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3171,3171,2016-01-04T04:43:00,-43.3147,147.373,Bruny_Island,bru_1,bru_1a,POINT (147.372986 -43.314659)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3172,3172,2016-01-04T04:45:00,-43.3158,147.3741,Bruny_Island,bru_1,bru_1a,POINT (147.374146 -43.315815)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3173,3173,2016-01-04T04:46:00,-43.3171,147.374,Bruny_Island,bru_1,bru_1a,POINT (147.374008 -43.317066)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3174,3174,2016-01-04T04:48:00,-43.3181,147.3747,Bruny_Island,bru_1,bru_1a,POINT (147.37471 -43.318134)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3175,3175,2016-01-04T04:50:00,-43.3193,147.3751,Bruny_Island,bru_1,bru_1a,POINT (147.375122 -43.319309)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3176,3176,2016-01-04T04:51:00,-43.3206,147.3758,Bruny_Island,bru_1,bru_1a,POINT (147.375778 -43.320572)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3177,3177,2016-01-04T04:53:00,-43.3219,147.3766,Bruny_Island,bru_1,bru_1a,POINT (147.376633 -43.321926)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3178,3178,2016-01-04T04:54:00,-43.3228,147.3778,Bruny_Island,bru_1,bru_1a,POINT (147.377777 -43.322792)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3179,3179,2016-01-04T04:56:00,-43.324,147.3779,Bruny_Island,bru_1,bru_1a,POINT (147.377884 -43.324047)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3180,3180,2016-01-04T04:58:00,-43.3252,147.3787,Bruny_Island,bru_1,bru_1a,POINT (147.378693 -43.325157)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3181,3181,2016-01-04T04:59:00,-43.3264,147.3795,Bruny_Island,bru_1,bru_1a,POINT (147.379456 -43.326359)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3182,3182,2016-01-04T05:01:00,-43.3276,147.3797,Bruny_Island,bru_1,bru_1a,POINT (147.379715 -43.327637)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3183,3183,2016-01-04T05:06:00,-43.3322,147.3817,Bruny_Island,bru_1,bru_1a,POINT (147.381699 -43.332218)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3184,3184,2016-01-04T05:07:00,-43.3336,147.3819,Bruny_Island,bru_1,bru_1a,POINT (147.381943 -43.333569)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3185,3185,2016-01-04T05:09:00,-43.3354,147.3834,Bruny_Island,bru_1,bru_1a,POINT (147.383392 -43.335365)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3186,3186,2016-01-04T05:11:00,-43.3366,147.383,Bruny_Island,bru_1,bru_1a,POINT (147.382996 -43.336632)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3187,3187,2016-01-04T05:15:00,-43.3402,147.3826,Bruny_Island,bru_1,bru_1a,POINT (147.382629 -43.340183)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3188,3188,2016-01-04T05:16:00,-43.3421,147.3843,Bruny_Island,bru_1,bru_1a,POINT (147.384323 -43.342091)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3189,3189,2016-01-04T05:18:00,-43.3437,147.3848,Bruny_Island,bru_1,bru_1a,POINT (147.384842 -43.343719)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3190,3190,2016-01-04T05:20:00,-43.3457,147.3851,Bruny_Island,bru_1,bru_1a,POINT (147.385132 -43.345676)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3191,3191,2016-01-04T05:23:00,-43.3491,147.3862,Bruny_Island,bru_1,bru_1a,POINT (147.386246 -43.349144)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3192,3192,2016-01-04T05:26:00,-43.3527,147.3899,Bruny_Island,bru_1,bru_1a,POINT (147.389877 -43.352707)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3193,3193,2016-01-04T05:28:00,-43.3532,147.3898,Bruny_Island,bru_1,bru_1a,POINT (147.389755 -43.353237)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3194,3194,2016-01-04T05:30:00,-43.354,147.3901,Bruny_Island,bru_1,bru_1a,POINT (147.390121 -43.353996)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3195,3195,2016-01-04T05:31:00,-43.3554,147.392,Bruny_Island,bru_1,bru_1a,POINT (147.391953 -43.355412)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3196,3196,2016-01-04T05:35:00,-43.3582,147.3928,Bruny_Island,bru_1,bru_1a,POINT (147.392822 -43.358158)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3197,3197,2016-01-04T05:36:00,-43.3584,147.3931,Bruny_Island,bru_1,bru_1a,POINT (147.393112 -43.358364)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3198,3198,2016-01-04T05:38:00,-43.3592,147.3937,Bruny_Island,bru_1,bru_1a,POINT (147.393661 -43.359241)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3199,3199,2016-01-04T05:39:00,-43.3603,147.394,Bruny_Island,bru_1,bru_1a,POINT (147.393951 -43.360317)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3200,3200,2016-01-04T05:41:00,-43.361,147.3949,Bruny_Island,bru_1,bru_1a,POINT (147.394852 -43.361019)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3201,3201,2016-01-04T05:45:00,-43.3639,147.3953,Bruny_Island,bru_1,bru_1a,POINT (147.395294 -43.363941)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3202,3202,2016-01-04T05:46:00,-43.3642,147.3955,Bruny_Island,bru_1,bru_1a,POINT (147.395508 -43.364201)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3203,3203,2016-01-04T05:48:00,-43.3645,147.396,Bruny_Island,bru_1,bru_1a,POINT (147.395981 -43.364483)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3204,3204,2016-01-04T05:50:00,-43.3651,147.3968,Bruny_Island,bru_1,bru_1a,POINT (147.39679 -43.36507)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3205,3205,2016-01-04T05:51:00,-43.3657,147.3978,Bruny_Island,bru_1,bru_1a,POINT (147.397827 -43.365658)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3206,3206,2016-01-04T05:53:00,-43.3665,147.399,Bruny_Island,bru_1,bru_1a,POINT (147.399002 -43.366524)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3207,3207,2016-01-04T05:55:00,-43.3663,147.3998,Bruny_Island,bru_1,bru_1a,POINT (147.399826 -43.366325)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3208,3208,2016-01-04T06:00:00,-43.3692,147.4028,Bruny_Island,bru_1,bru_1a,POINT (147.402771 -43.369198)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3209,3209,2016-01-04T06:01:00,-43.3703,147.4036,Bruny_Island,bru_1,bru_1a,POINT (147.403595 -43.370255)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3210,3210,2016-01-04T06:06:00,-43.374,147.4035,Bruny_Island,bru_1,bru_1a,POINT (147.403473 -43.374004)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3211,3211,2016-01-04T06:10:00,-43.3772,147.4033,Bruny_Island,bru_1,bru_1a,POINT (147.403305 -43.377155)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3212,3212,2016-01-04T06:11:00,-43.3778,147.4047,Bruny_Island,bru_1,bru_1a,POINT (147.404694 -43.377811)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3213,3213,2016-01-04T06:13:00,-43.3801,147.4027,Bruny_Island,bru_1,bru_1a,POINT (147.40271 -43.380138)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3214,3214,2016-01-04T06:18:00,-43.3838,147.4051,Bruny_Island,bru_1,bru_1a,POINT (147.405136 -43.383835)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3215,3215,2016-01-04T06:21:00,-43.3875,147.4034,Bruny_Island,bru_1,bru_1a,POINT (147.403366 -43.387547)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3216,3216,2016-01-04T06:30:00,-43.3947,147.4043,Bruny_Island,bru_1,bru_1a,POINT (147.404343 -43.394707)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3217,3217,2016-01-04T06:35:00,-43.3986,147.4048,Bruny_Island,bru_1,bru_1a,POINT (147.40477 -43.398636)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3218,3218,2016-01-04T06:39:00,-43.4014,147.4059,Bruny_Island,bru_1,bru_1a,POINT (147.405884 -43.401394)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3219,3219,2016-01-04T07:01:00,-43.4158,147.411,Bruny_Island,bru_1,bru_1a,POINT (147.41098 -43.415794)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3220,3220,2016-01-04T07:02:00,-43.4161,147.4111,Bruny_Island,bru_1,bru_1a,POINT (147.411057 -43.4161)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3221,3221,2016-01-04T07:04:00,-43.4164,147.4112,Bruny_Island,bru_1,bru_1a,POINT (147.411163 -43.416382)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3222,3222,2016-01-04T07:06:00,-43.4166,147.4112,Bruny_Island,bru_1,bru_1a,POINT (147.41124 -43.416641)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3223,3223,2016-01-04T07:07:00,-43.4171,147.4114,Bruny_Island,bru_1,bru_1a,POINT (147.411362 -43.417061)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3224,3224,2016-01-04T07:10:00,-43.4178,147.4115,Bruny_Island,bru_1,bru_1a,POINT (147.411484 -43.41782)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3225,3225,2016-01-04T07:12:00,-43.4181,147.4116,Bruny_Island,bru_1,bru_1a,POINT (147.411636 -43.418076)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3226,3226,2016-01-04T07:13:00,-43.4184,147.4116,Bruny_Island,bru_1,bru_1a,POINT (147.41156 -43.418388)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3227,3227,2016-01-04T07:15:00,-43.4187,147.4117,Bruny_Island,bru_1,bru_1a,POINT (147.411652 -43.41869)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3228,3228,2016-01-04T07:17:00,-43.4189,147.4116,Bruny_Island,bru_1,bru_1a,POINT (147.411621 -43.418934)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3229,3229,2016-01-04T07:18:00,-43.4192,147.4117,Bruny_Island,bru_1,bru_1a,POINT (147.411652 -43.41922)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3230,3230,2016-01-04T07:20:00,-43.4194,147.4117,Bruny_Island,bru_1,bru_1a,POINT (147.411713 -43.419415)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.3231,3231,2016-01-04T07:21:00,-43.4197,147.4117,Bruny_Island,bru_1,bru_1a,POINT (147.411713 -43.419743)
